time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,train/entropy_loss,train/value_loss,train/learning_rate,train/clip_range,train/loss,train/clip_fraction,train/std,train/n_updates,train/explained_variance,train/policy_gradient_loss,train/approx_kl
1232,1523,917,91.05,3.9706923961639404,1878016,-39.854758644104,73.14470670223236,0.00016649457777777777,0.2,27.888010025024414,0.519677734375,3.1560075283050537,9160,0.9365314841270447,-0.056349237804533915,0.40900534
1232,1525,918,91.65,5.092242240905762,1880064,-39.86957819461823,59.18795793056488,0.0001661304888888889,0.2,20.543025970458984,0.543310546875,3.1605727672576904,9170,0.9392435550689697,-0.04634571120259352,0.5116446
1232,1526,919,89.01,1.1825257539749146,1882112,-39.888233637809755,64.11554005146027,0.0001657664,0.2,20.598670959472656,0.504052734375,3.163895606994629,9180,0.943300724029541,-0.06820840673753992,0.33821738
1232,1528,920,91.43,4.774121284484863,1884160,-39.89530251026154,63.72766122817993,0.00016540231111111114,0.2,24.125246047973633,0.4818359375,3.1649677753448486,9190,0.9414114952087402,-0.0599099975253921,0.40178418
1232,1530,921,91.56,5.229183197021484,1886208,-39.89885950088501,62.74278020858765,0.00016503822222222218,0.2,25.196029663085938,0.535498046875,3.167962074279785,9200,0.9290657043457031,-0.04704124629497528,0.50378865
1232,1531,922,93.2,7.584924697875977,1888256,-39.911701273918155,62.39120001792908,0.00016467413333333338,0.2,26.24741554260254,0.550048828125,3.170846700668335,9210,0.9415071606636047,-0.04327250993228517,0.5707225
1232,1533,923,93.07,7.425098419189453,1890304,-39.922204518318175,74.95059587955475,0.0001643100444444444,0.2,33.70839309692383,0.4876953125,3.1732523441314697,9220,0.9284440279006958,-0.0595843831426464,0.32662946
1232,1534,924,91.51,5.503699779510498,1892352,-39.935214161872864,56.49986708164215,0.0001639459555555556,0.2,19.03230094909668,0.5509765625,3.1770882606506348,9230,0.9513950943946838,-0.06149867736385204,0.5234697
1232,1537,925,91.42,4.889018535614014,1894400,-39.941681599617006,66.13851778507232,0.00016358186666666665,0.2,24.78238868713379,0.521533203125,3.179267644882202,9240,0.9410049319267273,-0.0667227807600284,0.39240932
1232,1538,926,89.52,1.8805289268493652,1896448,-39.94875864982605,66.79917886257172,0.0001632177777777778,0.2,19.329980850219727,0.530859375,3.1830320358276367,9250,0.9316949248313904,-0.054290584125556055,0.6713996
1232,1540,927,90.62,3.334024667739868,1898496,-39.9561208486557,54.422013342380524,0.00016285368888888893,0.2,18.951725006103516,0.569677734375,3.185126304626465,9260,0.9463754892349243,-0.05813400438637473,0.44243604
1232,1542,928,92.18,5.3076090812683105,1900544,-39.95577831268311,53.36534824371338,0.00016248960000000002,0.2,19.91054344177246,0.5669921875,3.1868762969970703,9270,0.9479860067367554,-0.04046390027506277,0.78852993
1232,1543,929,92.96,6.731716156005859,1902592,-39.961502861976626,72.73051719665527,0.00016212551111111111,0.2,27.246597290039062,0.509912109375,3.188547134399414,9280,0.9315500259399414,-0.06615332750370725,0.354425
1232,1545,930,92.81,6.611740589141846,1904640,-39.96577649116516,82.9263872385025,0.00016176142222222226,0.2,32.1524543762207,0.513037109375,3.190561294555664,9290,0.923865020275116,-0.05313023984781466,0.48186556
1232,1547,931,92.87,7.10335636138916,1906688,-39.972187232971194,82.15212626457215,0.00016139733333333335,0.2,31.029613494873047,0.51318359375,3.1935226917266846,9300,0.9305436015129089,-0.053334587728022596,0.37109184
1232,1548,932,93.08,7.603666305541992,1908736,-39.980298495292665,85.59200899600982,0.00016103324444444444,0.2,25.158496856689453,0.5046875,3.1958699226379395,9310,0.9200531244277954,-0.049138048279564826,0.4103129
1232,1550,933,90.64,3.8554346561431885,1910784,-39.994961810112,72.28663442134857,0.00016066915555555558,0.2,20.27257537841797,0.52744140625,3.2014071941375732,9320,0.9290886521339417,-0.054765193915227425,0.42189878
1232,1552,934,89.34,1.7444496154785156,1912832,-40.00978691577912,71.09772615432739,0.00016030506666666662,0.2,23.98041343688965,0.5126953125,3.2042877674102783,9330,0.9225056767463684,-0.05804678263957612,0.3712514
1232,1553,935,89.19,1.0215545892715454,1914880,-40.024052667617795,65.68787237405778,0.00015994097777777782,0.2,24.80364418029785,0.58427734375,3.208343029022217,9340,0.9323028922080994,-0.029540380628895947,0.6797504
1232,1555,936,87.39,-2.104069471359253,1916928,-40.034971261024474,47.28637830018997,0.00015957688888888885,0.2,22.138586044311523,0.592822265625,3.2114100456237793,9350,0.9499368071556091,-0.05366715899435803,0.5487109
1232,1557,937,89.33,0.6267001628875732,1918976,-40.047705388069154,76.40943605899811,0.0001592128,0.2,21.81798553466797,0.5443359375,3.2168385982513428,9360,0.9258725643157959,-0.053015282668638974,0.47156137
1232,1558,938,91.18,3.3589518070220947,1921024,-40.06031837463379,67.63973321914673,0.00015884871111111108,0.2,22.33152198791504,0.51611328125,3.218716859817505,9370,0.9389476180076599,-0.060751167987473306,0.38648534
1232,1560,939,90.93,3.47257661819458,1923072,-40.072931146621706,66.55065014362336,0.00015848462222222223,0.2,24.148897171020508,0.523388671875,3.2228450775146484,9380,0.9390442967414856,-0.05900192142580636,0.29930264
1232,1561,940,90.58,3.1914608478546143,1925120,-40.09041230678558,76.24210381507874,0.00015812053333333337,0.2,28.385046005249023,0.520849609375,3.228304147720337,9390,0.927716851234436,-0.06308566029183567,0.40915135
1232,1563,941,92.04,5.612961292266846,1927168,-40.10332033634186,65.23197548389435,0.00015775644444444446,0.2,23.26046371459961,0.51015625,3.231224536895752,9400,0.9437373280525208,-0.05638494835002348,0.44016445
1232,1564,942,91.55,4.723798751831055,1929216,-40.11127552986145,59.633355665206906,0.00015739235555555555,0.2,25.418838500976562,0.569775390625,3.234107732772827,9410,0.9441261291503906,-0.04433672269224189,0.67472935
1232,1566,943,88.62,-0.1603018194437027,1931264,-40.11514825820923,77.82662765979767,0.0001570282666666667,0.2,30.621061325073242,0.516455078125,3.2357630729675293,9420,0.9340216517448425,-0.06691926086205058,0.39096427
1232,1568,944,89.0,0.2491842657327652,1933312,-40.11949381828308,70.89000024795533,0.00015666417777777779,0.2,30.360431671142578,0.53251953125,3.238327741622925,9430,0.9385719895362854,-0.06609488555113785,0.43252414
1232,1569,945,89.8,1.4192901849746704,1935360,-40.12774913311004,56.02398321628571,0.00015630008888888888,0.2,20.43975067138672,0.5611328125,3.241135358810425,9440,0.9392627477645874,-0.03931852265959605,0.69874775
1232,1571,946,88.39,-0.7756237983703613,1937408,-40.145566368103026,54.30207884311676,0.00015593600000000002,0.2,18.259199142456055,0.569189453125,3.2466349601745605,9450,0.9460709095001221,-0.05493256845511496,0.7794659
1232,1573,947,90.16,1.9443795680999756,1939456,-40.15685594081879,77.53237693309784,0.0001555719111111111,0.2,28.901880264282227,0.51142578125,3.250256299972534,9460,0.9240431189537048,-0.055440883024130014,0.6078325
1232,1574,948,90.59,2.693890333175659,1941504,-40.16609642505646,77.11038217544555,0.00015520782222222225,0.2,31.5363712310791,0.515625,3.251474618911743,9470,0.9222510457038879,-0.060573954216670244,0.5534713
1232,1576,949,89.85,1.7085304260253906,1943552,-40.16969268321991,71.54554727077485,0.00015484373333333334,0.2,29.1355037689209,0.5208984375,3.254321813583374,9480,0.9245650768280029,-0.04851346869836561,0.44663972
1233,1577,950,92.57,5.447810173034668,1945600,-40.17707719802856,62.18758184909821,0.00015447964444444443,0.2,26.73064422607422,0.55185546875,3.257711887359619,9490,0.9362094402313232,-0.04634190329816192,0.5250135
1233,1579,951,93.1,6.5896406173706055,1947648,-40.18481631278992,71.64044299125672,0.00015411555555555563,0.2,31.984342575073242,0.502587890625,3.2582600116729736,9500,0.9299790263175964,-0.06447499616187997,0.33076435
1233,1580,952,94.66,8.809654235839844,1949696,-40.18786556720734,59.626829099655154,0.00015375146666666667,0.2,20.146631240844727,0.543505859375,3.2602641582489014,9510,0.948152482509613,-0.060626838298048824,0.5787215
1233,1582,953,93.32,6.7100090980529785,1951744,-40.195538187026976,56.31678953170776,0.0001533873777777778,0.2,18.643949508666992,0.55966796875,3.2633626461029053,9520,0.9483492374420166,-0.04889293596206699,0.54242355
1233,1583,954,93.27,6.822237491607666,1953792,-40.20579297542572,54.77539404630661,0.0001530232888888889,0.2,19.050827026367188,0.5533203125,3.267202138900757,9530,0.9513317346572876,-0.05340697512729094,0.5521572
1233,1585,955,92.61,6.468610763549805,1955840,-40.21687331199646,83.11871707439423,0.00015265920000000004,0.2,33.166587829589844,0.490478515625,3.269003391265869,9540,0.9194737672805786,-0.0587815442471765,0.3278756
1233,1586,956,91.18,4.317936420440674,1957888,-40.22018580436706,59.99338872432709,0.00015229511111111108,0.2,21.957115173339844,0.5384765625,3.271040678024292,9550,0.9309350252151489,-0.04807909094670322,0.54015905
1233,1588,957,90.9,3.896131992340088,1959936,-40.22735390663147,62.789544916152956,0.00015193102222222228,0.2,18.11475944519043,0.519873046875,3.2749667167663574,9560,0.9432265162467957,-0.05543255740776658,0.39067468
1233,1590,958,90.86,3.6558284759521484,1961984,-40.240282678604125,56.22210463285446,0.00015156693333333331,0.2,15.802209854125977,0.58056640625,3.278217077255249,9570,0.9423801302909851,-0.04603913380415179,0.691698
1233,1591,959,91.12,3.5111708641052246,1964032,-40.25204484462738,61.15321171283722,0.0001512028444444445,0.2,20.5909481048584,0.558447265625,3.2815418243408203,9580,0.9425184726715088,-0.06647796675097198,0.4575436
1233,1593,960,90.28,2.3028664588928223,1966080,-40.262280225753784,73.59535269737243,0.00015083875555555555,0.2,35.42346954345703,0.526904296875,3.2850046157836914,9590,0.9291771650314331,-0.059477297280682254,0.42959476
1234,1594,961,90.17,2.013249158859253,1968128,-40.277442932128906,54.923452174663545,0.00015047466666666664,0.2,21.093074798583984,0.525927734375,3.290146827697754,9600,0.9455872178077698,-0.06287286729493644,0.5030466
1234,1596,962,88.24,-0.909456729888916,1970176,-40.29028754234314,83.80481290817261,0.00015011057777777778,0.2,29.250951766967773,0.50791015625,3.2924163341522217,9610,0.9249719381332397,-0.06717630485654809,0.3323393
1234,1598,963,89.05,0.6640439033508301,1972224,-40.291566252708435,80.83017120361328,0.00014974648888888887,0.2,37.291412353515625,0.505615234375,3.293250560760498,9620,0.9297351241111755,-0.06450959990615956,0.34366333
1234,1599,964,89.79,1.8395013809204102,1974272,-40.29481127262115,86.26627311706542,0.00014938239999999996,0.2,29.03928565979004,0.5017578125,3.2958931922912598,9630,0.9275991320610046,-0.06434429319924675,0.34362435
1234,1601,965,88.01,-0.35554444789886475,1976320,-40.30969090461731,62.63140480518341,0.0001490183111111111,0.2,21.830364227294922,0.5498046875,3.301008462905884,9640,0.9330035448074341,-0.05118084669811651,0.54427594
1234,1602,966,91.09,3.456997871398926,1978368,-40.3265382528305,52.9631708741188,0.00014865422222222225,0.2,17.217369079589844,0.541650390625,3.302809000015259,9650,0.9486467838287354,-0.052076337015023455,0.505174
1234,1604,967,91.35,3.8024086952209473,1980416,-40.331555819511415,59.73885986804962,0.00014829013333333334,0.2,22.394153594970703,0.554833984375,3.3042540550231934,9660,0.9381482601165771,-0.050497062230715525,0.4880146
1234,1605,968,91.33,3.7484230995178223,1982464,-40.33732841014862,62.63604753017425,0.00014792604444444448,0.2,25.753063201904297,0.590966796875,3.307067394256592,9670,0.9448013305664062,-0.05054070981568657,0.6888133
1234,1607,969,91.78,4.152437686920166,1984512,-40.342884111404416,63.55214371681213,0.00014756195555555552,0.2,25.90770149230957,0.527099609375,3.30881667137146,9680,0.9463346600532532,-0.06716895338031463,0.4407089
1234,1609,970,90.35,2.4699466228485107,1986560,-40.35172290802002,61.52081649303436,0.00014719786666666672,0.2,22.6415958404541,0.530517578125,3.3115692138671875,9690,0.9350664019584656,-0.057452368520898744,0.47392523
1234,1610,971,91.77,4.972822666168213,1988608,-40.3629287481308,70.61771743297577,0.00014683377777777775,0.2,24.68375015258789,0.484521484375,3.3149445056915283,9700,0.9411600828170776,-0.0672656178183388,0.37338004
1234,1612,972,92.1,5.342144012451172,1990656,-40.36738295555115,62.43931245803833,0.0001464696888888889,0.2,20.421043395996094,0.52978515625,3.3153443336486816,9710,0.937157154083252,-0.05936886213021353,0.32795995
1234,1614,973,90.33,2.841756820678711,1992704,-40.373626708984375,71.0961237192154,0.00014610559999999999,0.2,20.870882034301758,0.521875,3.3193705081939697,9720,0.9342930912971497,-0.06070615933276713,0.40121487
1234,1615,974,91.42,4.703195095062256,1994752,-40.40017693042755,41.3183159828186,0.00014574151111111113,0.2,17.792539596557617,0.634814453125,3.327106237411499,9730,0.9629106521606445,-0.014896062348270789,0.9973501
1234,1617,975,91.13,4.27027702331543,1996800,-40.419763803482056,55.40157558917999,0.00014537742222222222,0.2,17.38395118713379,0.5396484375,3.32955265045166,9740,0.9487130641937256,-0.05532724466756918,0.47802365
1234,1618,976,90.7,3.400622606277466,1998848,-40.42764093875885,70.90400280952454,0.00014501333333333336,0.2,23.5714054107666,0.503759765625,3.3315083980560303,9750,0.9382603764533997,-0.0639154581411276,0.41804656
1234,1620,977,92.54,6.073781967163086,2000896,-40.429911208152774,96.73888623714447,0.0001446492444444444,0.2,36.15301513671875,0.4634765625,3.3324859142303467,9760,0.9059029817581177,-0.06293665529810824,0.3251446
1234,1622,978,91.32,4.0852179527282715,2002944,-40.43701055049896,59.75754011869431,0.0001442851555555556,0.2,18.9007511138916,0.53037109375,3.3377461433410645,9770,0.9384765028953552,-0.043993912904988976,0.5081004
1234,1623,979,91.84,4.70930290222168,2004992,-40.44687170982361,61.967166447639464,0.0001439210666666667,0.2,19.536151885986328,0.53857421875,3.3384170532226562,9780,0.9400569200515747,-0.04626300145755522,0.49288625
1234,1625,980,93.03,5.928002834320068,2007040,-40.4446163892746,70.30927367210388,0.00014355697777777778,0.2,27.22697639465332,0.520458984375,3.3372695446014404,9790,0.9364858865737915,-0.058722660958301275,0.49699473
1234,1627,981,93.18,6.233649730682373,2009088,-40.44132902622223,76.9315007686615,0.00014319288888888892,0.2,27.400693893432617,0.50361328125,3.339935302734375,9800,0.9368520379066467,-0.06644771612482145,0.36918432
1234,1629,982,90.4,2.3421692848205566,2011136,-40.450782895088196,90.32720217704772,0.0001428288,0.2,36.83599853515625,0.469189453125,3.3431849479675293,9810,0.9225824475288391,-0.07084752579103223,0.28306854
1234,1630,983,89.88,1.6258007287979126,2013184,-40.45710999965668,90.00263566970825,0.0001424647111111111,0.2,30.926544189453125,0.454833984375,3.343742847442627,9820,0.923332929611206,-0.06754689642693848,0.24938363
1234,1632,984,89.01,0.3529961407184601,2015232,-40.45956482887268,76.0967750787735,0.00014210062222222224,0.2,20.019697189331055,0.488037109375,3.3450541496276855,9830,0.9360001087188721,-0.052820314245764166,0.34915572
1234,1634,985,87.9,-1.0084408521652222,2017280,-40.46278476715088,82.52909908294677,0.00014173653333333333,0.2,26.828086853027344,0.498046875,3.347043514251709,9840,0.9310144186019897,-0.05628569485270418,0.34840092
1234,1635,986,90.43,3.170448064804077,2019328,-40.46842393875122,58.785600543022156,0.00014137244444444448,0.2,25.006444931030273,0.55146484375,3.3501455783843994,9850,0.9443796873092651,-0.039285498176468536,0.7772902
1234,1637,987,91.71,4.6997270584106445,2021376,-40.476985692977905,55.279511499404904,0.00014100835555555557,0.2,27.088768005371094,0.56494140625,3.353236436843872,9860,0.9529152512550354,-0.044883039459818974,0.554042
1234,1639,988,92.03,5.3123297691345215,2023424,-40.48308584690094,60.69909818172455,0.00014064426666666666,0.2,22.157663345336914,0.553076171875,3.354118585586548,9870,0.9454846978187561,-0.02451419522985816,0.75909996
1234,1640,989,92.52,5.841692924499512,2025472,-40.49557178020477,47.26534105539322,0.0001402801777777778,0.2,19.810787200927734,0.603369140625,3.3584537506103516,9880,0.9544499516487122,-0.04158063328941353,1.1451259
1234,1642,990,92.18,4.742860317230225,2027520,-40.510244083404544,65.53639073371887,0.00013991608888888884,0.2,26.83405113220215,0.533447265625,3.361429214477539,9890,0.9404588937759399,-0.048096801084466276,0.38154137
1234,1644,991,92.37,4.9421706199646,2029568,-40.51576066017151,63.743377041816714,0.00013955199999999998,0.2,17.693267822265625,0.55810546875,3.3630831241607666,9900,0.936592161655426,-0.05265197334811091,0.49595737
1233,1646,992,94.0,7.8636040687561035,2031616,-40.522002649307254,54.828884994983675,0.00013918791111111113,0.2,20.479963302612305,0.561669921875,3.363966703414917,9910,0.9485818147659302,-0.040744150575483216,0.53516036
1234,1647,993,95.59,10.25411605834961,2033664,-40.52560465335846,59.35826554298401,0.00013882382222222221,0.2,20.468902587890625,0.565478515625,3.3671858310699463,9920,0.9515386819839478,-0.05259609227650799,0.5698239
1234,1649,994,97.23,12.635833740234375,2035712,-40.52949469089508,100.93300938606262,0.00013845973333333336,0.2,39.66865158081055,0.44228515625,3.367506742477417,9930,0.9256579875946045,-0.06669419449754059,0.22049114
